"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000103560",200.619206458473,-4.93489867516726,0.804171453557006,-6.13662503604083,8.42930242763354e-10,8.76162810855872e-09
"ENSMUSG00000072596",441.155546629414,-2.87077229678951,0.467895395971883,-6.13550020261799,8.48916576366545e-10,8.81781609350366e-09
"ENSMUSG00000000532",269.842538953228,4.01484580064412,0.654511939143124,6.13410628673984,8.56392509831018e-10,8.88331738681273e-09
"ENSMUSG00000030148",752.556078542813,-3.30074938051154,0.538097450055673,-6.13411080124991,8.5636819400688e-10,8.88331738681273e-09
"ENSMUSG00000048490",3718.86860767832,-1.27456923745852,0.207824435939704,-6.13291325293583,8.62842025808438e-10,8.94410853510372e-09
"ENSMUSG00000038335",803.479354706085,1.90707334237079,0.311303633142162,6.1260876499308,9.00662033700106e-10,9.32977738319905e-09
"ENSMUSG00000097367",165.559048783631,-6.18842596067576,1.01042440341267,-6.12458085906735,9.09226314920546e-10,9.41207281416729e-09
"ENSMUSG00000052062",258.722478501697,3.22259837089252,0.526187066443911,6.12443478071697,9.1006080397186e-10,9.41429384817211e-09
"ENSMUSG00000066543",223.720058450319,9.49198251218404,1.54997253629835,6.12396819291573,9.12731245503012e-10,9.4354912826472e-09
"ENSMUSG00000026615",3293.32860994063,1.82486644295266,0.298085024653731,6.12196619092993,9.24276386255625e-10,9.5483409535224e-09
"ENSMUSG00000046434",10116.5499837556,2.29074728461761,0.374224630883051,6.12131617101787,9.28055454448867e-10,9.58086344749184e-09
"ENSMUSG00000089764",241.159893616302,-3.98637334044266,0.651431608694487,-6.11940422791522,9.39258611386515e-10,9.68993292969811e-09
"ENSMUSG00000024359",3886.80230154473,1.64746232287841,0.269225840834847,6.11925778658456,9.4012211096005e-10,9.69225687511156e-09
"ENSMUSG00000084834",91.5243027147884,-8.57776909556626,1.40219360524778,-6.11739282183541,9.51186919298205e-10,9.79967744671815e-09
"ENSMUSG00000015189",836.909818459437,1.97886397794381,0.323730425272094,6.11269075583668,9.7965097129335e-10,1.00860878983463e-08
"ENSMUSG00000032487",219.267812131023,5.32350478479526,0.870977518170063,6.11210355461301,9.83263427018419e-10,1.01164216820472e-08
"ENSMUSG00000032359",698.356977148478,-3.242932377447,0.530783740647943,-6.10970557140327,9.98151106012119e-10,1.02626423127285e-08
"ENSMUSG00000054808",1340.90063136359,-1.69496980136577,0.277433592566407,-6.10946131535983,9.99679826958889e-10,1.02714058539903e-08
"ENSMUSG00000037318",610.704305402869,2.30926190542941,0.378021273226971,6.10881468578856,1.00373790665637e-09,1.03061283640863e-08
"ENSMUSG00000055546",71.1879727654318,-11.4426199651448,1.87325575734369,-6.10841307722476,1.00626637966103e-09,1.03251089469813e-08
"ENSMUSG00000037827",164.360430596548,-4.80562568975101,0.787497465976855,-6.10240146460643,1.04486525623067e-09,1.07139255780681e-08
"ENSMUSG00000036594",870.918045658554,-2.16216163435618,0.35439374569224,-6.10101521439892,1.05396874266237e-09,1.0799979302342e-08
"ENSMUSG00000018381",442.488927668852,-2.56477864203945,0.420527183643515,-6.0989604044566,1.06760508657894e-09,1.09323336782116e-08
"ENSMUSG00000055053",771.873229295868,-1.75848893475746,0.2884882746202,-6.09553000749353,1.09075448185983e-09,1.11618581950966e-08
"ENSMUSG00000038013",799.253905427707,-2.52299924165456,0.413946317688531,-6.09499138860068,1.09443342827594e-09,1.11919636645107e-08
"ENSMUSG00000094345",364.28160820542,-3.73329738369201,0.613159379425022,-6.08862476701055,1.13884684525915e-09,1.16383096851315e-08
"ENSMUSG00000026815",580.120000775891,-3.61485288556219,0.594332136140732,-6.0822100400545,1.18537139887936e-09,1.2105615375509e-08
"ENSMUSG00000035000",555.823369104648,2.1487786636941,0.353543604515782,6.07783208704083,1.21818215549627e-09,1.24323348208107e-08
"ENSMUSG00000022018",494.261999182099,-2.22362856103035,0.365985742683957,-6.07572454796562,1.23429126186593e-09,1.25882787795138e-08
"ENSMUSG00000073274",256.263318286645,3.3539142854177,0.552300015223887,6.0726311659762,1.25831243041447e-09,1.28246527303854e-08
"ENSMUSG00000057329",787.932615351533,2.19972546891778,0.362442491300132,6.06917103187062,1.28572165558556e-09,1.30952173452195e-08
"ENSMUSG00000020732",479.192763379181,2.47279334411555,0.407579522036973,6.06702057001588,1.30304873734616e-09,1.32628003521038e-08
"ENSMUSG00000030822",554.274217339092,-2.34993221473707,0.387377549852856,-6.06625813919697,1.30924641914156e-09,1.33169565445972e-08
"ENSMUSG00000049775",10151.2427538693,-2.45737224047917,0.40514522295159,-6.06541087311003,1.31616742383133e-09,1.33783925691449e-08
"ENSMUSG00000067149",842.874170771624,-2.30770004229587,0.38051425920663,-6.06468742356045,1.32210523284502e-09,1.34297592414612e-08
"ENSMUSG00000091172",54.8968383323995,-11.0720392919814,1.82586475681841,-6.0639974842795,1.32779232351061e-09,1.34785121823744e-08
"ENSMUSG00000029860",1544.38791837997,-1.69936198553864,0.280284183113147,-6.06299637269447,1.33608679696915e-09,1.35536500325808e-08
"ENSMUSG00000062248",797.8208800541,-2.17380634042232,0.358716599185743,-6.05995469782186,1.36159891965531e-09,1.38032317716192e-08
"ENSMUSG00000029599",447.460062603933,3.44658534672889,0.568863965037393,6.05871624598744,1.37212194414659e-09,1.39006296489728e-08
"ENSMUSG00000099913",120.375824914098,-9.38390857238005,1.54886735070344,-6.05856180525608,1.37343976068096e-09,1.3904704137134e-08
"ENSMUSG00000045968",73.8593558234261,-6.02210160589159,0.994727412804509,-6.05402196458328,1.41273334839375e-09,1.42929837632961e-08
"ENSMUSG00000085148",573.466963905347,-6.33004361756329,1.04571871194145,-6.05329477734135,1.41912833380133e-09,1.43481244188462e-08
"ENSMUSG00000021061",16094.7806985218,-7.48635986900077,1.23740188525728,-6.05006340962879,1.44788833416557e-09,1.46291631687547e-08
"ENSMUSG00000061613",535.633768941948,2.2898456455575,0.378538648653715,6.04917266361417,1.45591557224031e-09,1.47004879521551e-08
"ENSMUSG00000032883",622.768738002666,3.05443931580786,0.504973238053422,6.04871523010239,1.4600547188109e-09,1.47324856876161e-08
"ENSMUSG00000082806",60.2923307773931,-11.2037814606934,1.85327274835986,-6.04540344674508,1.49036582662693e-09,1.50283502278596e-08
"ENSMUSG00000042476",2502.99886778306,-3.28146554586676,0.54290804402372,-6.04423821306172,1.50117579510431e-09,1.51273096379921e-08
"ENSMUSG00000050530",202.080852529593,5.49230996176423,0.908868222123517,6.04302123021947,1.51254742088251e-09,1.52317938551205e-08
"ENSMUSG00000020287",379.065467278853,-2.58264854013195,0.427772271100147,-6.03743794213187,1.56580348683628e-09,1.57576486090761e-08
"ENSMUSG00000020900",1169.79548281408,-3.61849594039517,0.599559914053591,-6.03525328424765,1.58713545055919e-09,1.59617476504582e-08
"ENSMUSG00000045322",146.942517397719,-3.79817255853551,0.629358273053948,-6.03499266022984,1.58969912993928e-09,1.59769496937511e-08
"ENSMUSG00000069516",27440.8940058715,-2.59649633665943,0.430496730752813,-6.03139617836101,1.62549140970094e-09,1.63210704838069e-08
"ENSMUSG00000085719",53.8491834267506,-11.0445072744785,1.83118727518979,-6.03133684037522,1.6260884789938e-09,1.63210704838069e-08
"ENSMUSG00000031379",79.2397812260521,-4.93241839834856,0.817836508643156,-6.03105675305663,1.62890965360567e-09,1.63385878465361e-08
"ENSMUSG00000027035",909.238327665526,-2.10727274981177,0.349479448770412,-6.02974726332515,1.64216287125366e-09,1.64606504045268e-08
"ENSMUSG00000033943",3088.53216597017,1.65137353982454,0.273878770100061,6.02957848547814,1.64387868146114e-09,1.64669799846101e-08
"ENSMUSG00000031805",360.954610795571,2.92636469088913,0.485462186225992,6.02799718272363,1.66003943736357e-09,1.66179030295341e-08
"ENSMUSG00000057886",253.158821787579,3.99174993391695,0.662384633642417,6.0263323319663,1.6772213380176e-09,1.67788427135279e-08
"ENSMUSG00000053470",1920.38365624267,-1.91463717799008,0.3179877274525,-6.02110400086458,1.73231399966635e-09,1.73185782744788e-08
"ENSMUSG00000090673",708.651347389051,-1.78737884274625,0.29690880373256,-6.01995905906592,1.74461192114587e-09,1.74300504174482e-08
"ENSMUSG00000036257",2230.6926617367,-1.8589374534663,0.308857293912743,-6.01875846905362,1.75759893271552e-09,1.75482560106627e-08
"ENSMUSG00000037169",218.391114873248,6.98115730764614,1.15994539735385,6.01852235766618,1.76016405653154e-09,1.75623202118843e-08
"ENSMUSG00000006304",3966.46804869559,-1.20351364017364,0.200064040009504,-6.01564199201649,1.79175166645546e-09,1.78657523353858e-08
"ENSMUSG00000055240",683.74176071154,-1.98207099540137,0.32952429415198,-6.01494648672919,1.79946134223571e-09,1.79308529810968e-08
"ENSMUSG00000104222",382.268944931059,2.58924214236665,0.430728720005374,6.01130600795402,1.84034643310256e-09,1.83262301200626e-08
"ENSMUSG00000001829",166.304492011047,5.00201789423016,0.832712519456676,6.00689647069777,1.89108182995099e-09,1.88191144624088e-08
"ENSMUSG00000039542",482.799606755613,-3.07219011819636,0.511787730715924,-6.002860041015,1.93871728841985e-09,1.92774926366183e-08
"ENSMUSG00000060152",440.465840779819,-2.24897409158464,0.374655468034584,-6.00277930916795,1.93968186150091e-09,1.92774926366183e-08
