"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000028167",38.5826347605056,6.80494517027631,3.75893278988539,0.000792795069056115,0.00275832516548609
"ENSMUSG00000021918",298.74072315588,2.01568635032277,0.715178504569262,0.000795329836447245,0.00276652670401768
"ENSMUSG00000038797",231.185762583113,2.5756020712397,0.973158592471853,0.000801464735128805,0.00278724471808404
"ENSMUSG00000068922",315.892975290372,1.85354939903146,0.647129469031319,0.000802609566952506,0.00279060346198722
"ENSMUSG00000024403",38.7664629994589,6.80031366994134,3.76904258983157,0.00080394302791887,0.00279461640860201
"ENSMUSG00000050666",69.6419253838245,-3.61602729044514,1.53632133912849,0.000810517274610583,0.00281684119495098
"ENSMUSG00000040282",442.17748308974,-1.58471734894756,0.536746419389377,0.000812518325659293,0.00282316610389019
"ENSMUSG00000024640",1189.61893847316,1.40768532353866,0.462859966286822,0.000813691862416117,0.00282661356351237
"ENSMUSG00000053411",838.922210593835,-1.26338854318275,0.410886738151922,0.00081797860532411,0.002840871773883
"ENSMUSG00000090031",351.810489502374,-1.64427729239678,0.562386350175032,0.000824429088076967,0.00286199915275182
"ENSMUSG00000074867",579.214083646774,-1.69108432340341,0.581644401110819,0.000824708756151273,0.00286233252775103
"ENSMUSG00000044641",66.4777716083169,3.86244988029682,1.65993659669516,0.000827969796590795,0.00287237151557105
"ENSMUSG00000044707",37.8867331556969,6.76152555604073,3.76560542728786,0.000829244439492485,0.00287615333297048
"ENSMUSG00000038563",650.620542804083,1.53220826820867,0.515298672962314,0.000833053442493442,0.0028887216925796
"ENSMUSG00000041907",37.8105561569017,6.7562307278993,3.76700842576206,0.000834437346499925,0.00289287698396226
"ENSMUSG00000002012",37.8801188976623,6.75842787795954,3.76877954769505,0.000834779776863563,0.00289342058749663
"ENSMUSG00000074925",737.74173946213,-1.37207591932717,0.452363818183406,0.000835212723086659,0.00289427761555175
"ENSMUSG00000041841",8899.95163685889,1.20486905366227,0.391322243842108,0.000837177866516494,0.00290044263289455
"ENSMUSG00000024955",181.395410944758,2.23152650768374,0.820690520244494,0.000837866122877827,0.00290218205717704
"ENSMUSG00000044867",143.196502667385,2.95301848131925,1.18472171998414,0.000849479710838811,0.00294064554573814
"ENSMUSG00000048251",88.0108630208452,-3.00209038227109,1.21818820978188,0.00084923471907587,0.00294064554573814
"ENSMUSG00000052160",298.291375038091,-2.18125393620042,0.804785075588343,0.000849536594114252,0.00294064554573814
"ENSMUSG00000049086",38.4921805912375,6.76534497789701,3.79327408580705,0.000853294078477535,0.00295299618144524
"ENSMUSG00000085787",601.215389154448,1.26052745416612,0.410278193777488,0.000860494262631975,0.00297725284609203
"ENSMUSG00000058331",120.075933163566,3.9065240135348,1.67591635618026,0.000861617057337036,0.00298044083285992
"ENSMUSG00000047388",559.481255035308,1.8535037493151,0.651024626526284,0.00086242141211116,0.00298193490474194
"ENSMUSG00000055210",37.5846708637301,6.72910810165021,3.77956967232909,0.000864911388930803,0.00298921814174378
"ENSMUSG00000052488",701.554143524485,-1.409775999391,0.469602771102262,0.000866858799833136,0.00299528444092199
"ENSMUSG00000014496",3966.13309003188,1.01971786833296,0.321793611531965,0.000871244679491271,0.00300843837377724
"ENSMUSG00000086316",165.550560408741,2.17247874940827,0.794711712847257,0.000871069297809747,0.00300843837377724
"ENSMUSG00000020176",656.176000182177,2.45395246365484,0.927333424318142,0.000872525791898718,0.00301219479918612
"ENSMUSG00000028999",1412.84471932699,-1.04483317930535,0.332921183065923,0.000873474646711193,0.00301480277198569
"ENSMUSG00000102225",289.729351361312,-2.22582247109961,0.828411758925549,0.000881052844338057,0.00304028573936181
"ENSMUSG00000040938",37.855258914334,6.72887995884065,3.7968353962561,0.000883269100127476,0.00304725884543757
"ENSMUSG00000090157",73.774840163553,-2.84122451568942,1.13782716171811,0.000887920881103012,0.00306262951399704
"ENSMUSG00000033021",303.544141147786,1.62514037004,0.555682091781373,0.000890019971686363,0.00306919055280428
"ENSMUSG00000021611",38.531591942242,6.74392073669282,3.81767655463081,0.000892593219746969,0.00307670290052986
"ENSMUSG00000030671",730.562479706521,1.47527562440963,0.497393348964079,0.000892916200088809,0.00307713570877388
"ENSMUSG00000026509",881.069520593186,1.15813697232663,0.373437807144543,0.000893465000662083,0.00307834636722367
"ENSMUSG00000059820",792.705502215233,1.38493109953599,0.458949120086334,0.000894764648922946,0.00308214289121811
"ENSMUSG00000103674",249.091139655297,-2.13887025445879,0.789427234093591,0.000898936146696716,0.00309582804210378
"ENSMUSG00000025920",327.469648307577,3.48114463458989,1.4996242753845,0.000901556567690705,0.00310416660494699
"ENSMUSG00000032577",1067.60308597684,1.28905561271612,0.422565745033396,0.000903323389798508,0.00310956309116372
"ENSMUSG00000027889",687.750249415404,2.29532230852288,0.856809748783906,0.000903580505651469,0.0031097613913865
"ENSMUSG00000022781",3128.02467607303,1.01023890940122,0.321371823545475,0.000909395431605376,0.00312770224899228
"ENSMUSG00000027332",698.095515509974,1.66003183526843,0.571241796799756,0.000914795356271304,0.0031455802378559
"ENSMUSG00000036073",260.973239858003,2.60340061234283,1.01555318550653,0.000919376385505333,0.00316063513914239
"ENSMUSG00000029246",2539.18398957301,1.03457779235949,0.330035004669326,0.000921961901464749,0.00316882473167167
"ENSMUSG00000019988",1862.36694610546,-1.08203115475775,0.348178485680545,0.000925474985391528,0.0031801981034607
"ENSMUSG00000039275",1746.66000288182,-1.0015988661347,0.319326335986636,0.000925839295487857,0.00318074875441244
"ENSMUSG00000031813",231.174988147143,2.25845217308076,0.845279385876055,0.000928596199433875,0.00318951717950106
"ENSMUSG00000026727",1422.03895362019,1.24135425681874,0.405666582738915,0.000929449791110933,0.00319174573563475
"ENSMUSG00000023036",161.331624177251,-2.13371793596444,0.789341064345744,0.000930885747523971,0.00319597271952778
"ENSMUSG00000039206",913.940549636811,-1.40864383085097,0.47237260088368,0.000934215090328687,0.00320669689780957
"ENSMUSG00000027597",1302.75330908584,1.22230827102093,0.398934573295722,0.000934455804298108,0.00320681695763862
"ENSMUSG00000027852",2204.13857457747,1.06787506475232,0.342897763827754,0.00093966530396528,0.00322327532854464
"ENSMUSG00000030088",211.611374999217,3.30116050654559,1.40425059273049,0.00093959237008153,0.00322327532854464
"ENSMUSG00000025047",995.762074117307,1.57007055708067,0.536327792652563,0.0009401704146325,0.00322429840547344
"ENSMUSG00000073889",416.441207980537,3.78811239933433,1.70860870420636,0.000944489353351123,0.00323839761343686
"ENSMUSG00000036587",269.53271598782,3.83613309485508,1.74052228088751,0.00094522784922672,0.00324021695313325
"ENSMUSG00000021390",119.720075242657,-4.40677691879554,2.22413706106701,0.000945946591616594,0.00324196779321193
"ENSMUSG00000004263",157.257717761166,2.52976021100524,0.982634304730126,0.000946382023723825,0.00324274711008645
"ENSMUSG00000093661",512.287351799799,1.56296882072494,0.53672479235979,0.000953653648384324,0.00326622707478938
"ENSMUSG00000089788",3602.47077552028,-1.72978914055489,0.60920649386073,0.000958390657735583,0.00328173004879713
"ENSMUSG00000033722",37.9076245842045,6.68661454969751,3.8454592657543,0.000963486252363533,0.00329772951593992
"ENSMUSG00000063235",313.781110813267,1.62344796148677,0.560198860522601,0.000966303804062135,0.00330664706781921
"ENSMUSG00000067288",3625.99108773768,1.08095743663338,0.348959876402107,0.000972349420113432,0.00332660456789027
"ENSMUSG00000024997",2399.08723646591,-1.25653383061764,0.415011214666337,0.000972761016832597,0.00332728241592488
"ENSMUSG00000023755",38.8717427336064,6.7069684389427,3.87526819101257,0.000975715677991642,0.00333592460470623
"ENSMUSG00000024401",303.11184741305,2.44854149124636,0.938935628435342,0.000976433358628844,0.00333694404891496
"ENSMUSG00000102194",121.786063895955,-4.41310693382162,2.25286686663386,0.000976442022653565,0.00333694404891496
"ENSMUSG00000031925",213.460410591549,2.15045426384123,0.799259902148894,0.000978755744641667,0.00334411788507884
"ENSMUSG00000028879",1640.65517598809,-1.13223183490473,0.368753923512958,0.000979318507800693,0.00334530738134767
"ENSMUSG00000022885",234.991702433931,-1.99552028751868,0.729430894595065,0.000981920686887436,0.00335346138179546
"ENSMUSG00000051065",37.5230452326111,6.6632897082699,3.84735939091374,0.000982531503341531,0.00335481238610831
"ENSMUSG00000025545",240.769958250205,-1.82518625656953,0.652159750032564,0.000985195457875402,0.00336317161671132
"ENSMUSG00000007039",186.078661067741,2.13966539030301,0.791246156380841,0.000985758827447149,0.0033643579687801
"ENSMUSG00000019854",1073.43281567216,1.26595797965208,0.417772039108036,0.000993100812579936,0.00338867389791669
"ENSMUSG00000050103",37.1670202219636,6.64748667026574,3.84522590596017,0.000993508993597336,0.00338932472821223
"ENSMUSG00000019975",326.898224417536,1.71834515182224,0.603227930090852,0.000996038871979678,0.00339680870589983
"ENSMUSG00000031150",36.6930353555058,6.63092046090408,3.83509657671856,0.000996138615170857,0.00339680870589983
"ENSMUSG00000001911",1583.44991345337,-1.12875090910124,0.367971063871775,0.00100008011104295,0.00340950321321663
"ENSMUSG00000007646",425.766379396126,-1.60588142646959,0.558058343153279,0.00100045691234029,0.00341004196209231
"ENSMUSG00000032038",1142.76074285379,-1.18329644214259,0.388146781515992,0.00100199334156476,0.00341378583933769
"ENSMUSG00000034930",61.1023246791693,4.32429902028576,1.87871920796407,0.00100196799882366,0.00341378583933769
"ENSMUSG00000040699",916.471721745341,1.36931362757312,0.459360866833008,0.00100469786744529,0.00342225211098553
"ENSMUSG00000041012",36.908337835822,6.63309231682781,3.84568621239527,0.00100525978973519,0.00342341803421508
"ENSMUSG00000041506",299.524599043172,2.11409539856395,0.784895098691881,0.00100661237124449,0.00342727545447527
"ENSMUSG00000051335",408.109363655357,1.512020442501,0.517403919164681,0.00100807085161696,0.00343074243758812
"ENSMUSG00000033730",36.6575925593221,6.62318479202732,3.84120727714787,0.00100831189501028,0.00343081368861061
"ENSMUSG00000001986",550.487426589039,1.58334116211653,0.548248284559956,0.00101372673028895,0.00344698048538697
"ENSMUSG00000096870",37.8618731723686,6.65641473286215,3.87378406089422,0.00101364424749482,0.00344698048538697
"ENSMUSG00000002308",82.6336890222423,4.198611073482,1.97323769179188,0.00102163189157631,0.00347158846609984
"ENSMUSG00000052423",777.697483168046,-1.31936518333271,0.442080587219699,0.00102190500339674,0.00347175965299585
"ENSMUSG00000021257",36.9242120551052,6.62077677930283,3.85891905427676,0.0010276156356909,0.00348963941470895
"ENSMUSG00000050240",130.967556440708,2.41451323970335,0.927341889918009,0.0010274311124792,0.00348963941470895
"ENSMUSG00000045679",1076.48888435567,-1.05458667154399,0.342120638238197,0.00103411253622492,0.00351093707299887
"ENSMUSG00000027834",320.52282825443,1.63642443053271,0.570380708647821,0.00103613963288927,0.00351705323559344
"ENSMUSG00000091811",436.465092734012,-1.38492333969603,0.468901726548231,0.00103984957788324,0.00352887772054562
"ENSMUSG00000002833",2248.79002894107,-1.13067978214888,0.369660590177435,0.00104512052363874,0.00354599338309906
"ENSMUSG00000082029",50.6330608613633,-1.05013228935562,2.19838322787291,0.00104646993847546,0.00354979911447594
"ENSMUSG00000040688",410.641880114575,1.55405905405501,0.536205627379668,0.00104671901149111,0.00354987146042471
"ENSMUSG00000050138",36.3555302673552,6.59124121539587,3.85817128404512,0.00105114544206655,0.00356333275456532
"ENSMUSG00000030054",137.140580119863,-2.49379871896126,0.983042239980793,0.00105329747767245,0.00356985166003055
"ENSMUSG00000085754",81.4665732341459,-3.57571294857222,1.62321296038897,0.00105804928128867,0.00358439777166844
"ENSMUSG00000038510",831.341617527224,1.30473633342562,0.435829570411247,0.00105953325485159,0.00358864512024591
"ENSMUSG00000074305",1113.72766924272,1.98076439121927,0.725660378889559,0.00105990128874425,0.00358911175052285
"ENSMUSG00000103525",484.296516764011,-1.75723066994953,0.630223255191655,0.0010630787554445,0.00359908960927748
"ENSMUSG00000002546",2856.64983828497,-1.06452344906946,0.34598252837588,0.00106757465444406,0.00361352576304441
"ENSMUSG00000032571",683.437893567993,1.31509455829635,0.441092438399442,0.00107132599648272,0.00362543601979508
"ENSMUSG00000042659",465.980095459228,1.53968527417168,0.531602606632239,0.00107353866248975,0.00363140952874896
"ENSMUSG00000075015",244.623453601126,-2.71743830140998,1.10901419781948,0.00107355713790179,0.00363140952874896
"ENSMUSG00000022106",884.433177223292,1.85220013419468,0.667092433499313,0.00107420615515176,0.00363202849031464
"ENSMUSG00000034403",674.764897703336,1.56677896008083,0.543201574542738,0.0010759300305555,0.00363706818179756
"ENSMUSG00000023079",290.22279405876,2.16771668147814,0.815391378594384,0.00107902410861618,0.00364673650932358
"ENSMUSG00000035270",152.429913923925,-3.35875916723413,1.49221167622411,0.00108215496320527,0.00365573242554844
"ENSMUSG00000102919",254.309097328886,-1.74545429901602,0.625863004101791,0.00108438849838815,0.00366248397061238
"ENSMUSG00000043832",225.332413033759,-2.25918578858022,0.870191426501223,0.00108570920605678,0.00366615021551277
"ENSMUSG00000037640",462.918184604313,2.17904438755421,0.820390688915619,0.00108916810263053,0.00367703340171153
"ENSMUSG00000021908",1585.57207545644,-1.0486338917221,0.341688177624519,0.00109329337204412,0.00369016106324203
"ENSMUSG00000031388",808.750143229328,1.1704915046372,0.386620244751885,0.00109852967581204,0.00370622988244205
"ENSMUSG00000032051",36.0574365302092,6.55510409773576,3.87982730123114,0.00110265085399884,0.00371932890311188
"ENSMUSG00000087935",11625.7602074786,-2.80789915435045,1.17219353782985,0.00110314875680971,0.00372020330428235
"ENSMUSG00000036693",1067.09738988115,1.19018631181485,0.394643429269253,0.00110585145865459,0.00372851107204178
"ENSMUSG00000050332",713.103234967591,1.96825141535575,0.723559116345858,0.00110725792127187,0.00373244576532539
"ENSMUSG00000042104",36.06140508503,6.55226126274205,3.88299572282041,0.00110805881746532,0.00373433790007176
"ENSMUSG00000005267",143.45307098298,2.43460922759446,0.947591089259728,0.00111072516828712,0.00374213952773556
"ENSMUSG00000085913",50.5015961343958,-4.60152018218304,2.33836361038284,0.00111783932776193,0.0037648577359173
"ENSMUSG00000028243",998.582327372149,-1.0076601422855,0.327639836599641,0.00112241346771396,0.00377834730525932
"ENSMUSG00000052752",1924.54755435708,-1.05386557672961,0.343457628168541,0.00112257178229652,0.00377834730525932
"ENSMUSG00000020003",428.232673700493,1.87949948461114,0.684099483180437,0.00113731646538935,0.00382549670824854
"ENSMUSG00000037262",849.901453859909,-1.07152727550329,0.351654892410165,0.00114127799549182,0.00383799355247704
"ENSMUSG00000020893",542.22212335964,1.53182741140584,0.532461525302491,0.00114218063708511,0.00384020051558359
"ENSMUSG00000097451",50.2284074805085,6.89037342459339,4.24611400692747,0.00114866306880164,0.00386116265978243
"ENSMUSG00000102742",37.3418626968717,6.56896967847174,3.94033593498337,0.00114920051779023,0.00386213636714021
"ENSMUSG00000003484",96.81983088665,-2.80674125725337,1.17240586708411,0.00115044595759921,0.0038654884977579
"ENSMUSG00000089756",394.161313991617,1.52850649771267,0.532178628208381,0.00115101840116405,0.00386624799616042
"ENSMUSG00000031604",738.495285751574,1.2489605118774,0.419396614536508,0.00115208606536191,0.00386849752279107
"ENSMUSG00000067194",2694.52643247656,1.12353254173069,0.371655247186911,0.0011692805053047,0.0039211650680259
"ENSMUSG00000029310",1381.54279247033,-1.32427800948953,0.450866283176584,0.00117392312984302,0.0039358872499168
"ENSMUSG00000021712",2397.03508155157,-1.16084148619986,0.385628830048917,0.00118063437954651,0.00395668631992935
"ENSMUSG00000024511",252.663893676475,2.25155126843072,0.872235739451585,0.00118127464963508,0.0039579810756367
"ENSMUSG00000039178",145.387125840917,2.32156236195105,0.904499694119882,0.00118466733545794,0.00396849554218416
"ENSMUSG00000028454",566.120171774657,-1.64984685083147,0.588605561779517,0.00118643022758243,0.00397354704712662
"ENSMUSG00000035051",566.646366214113,1.44706871574927,0.499127817558751,0.00119004853784979,0.00398480914274216
"ENSMUSG00000026806",363.589080037465,2.0271617244887,0.762593545639992,0.00119418135101285,0.00399693036681069
"ENSMUSG00000045826",1212.1652495524,1.7253383615655,0.616718659686739,0.00119527689707786,0.0039997382985729
"ENSMUSG00000020231",228.43321368367,1.78386799939355,0.646657728447141,0.00120076646873442,0.00401640129680027
"ENSMUSG00000035067",37.1186231069139,6.5347530972185,3.96471260911803,0.00120077179977476,0.00401640129680027
"ENSMUSG00000026342",181.127701145067,2.42317015820579,0.963239412041477,0.00120115667973077,0.00401682668246376
"ENSMUSG00000038323",737.83292095228,-1.31669209385633,0.447639031363591,0.00120441588953995,0.00402620034154851
"ENSMUSG00000032484",19539.0353771352,-1.247346613202,0.422394209818467,0.00120794358612939,0.00403692467345601
"ENSMUSG00000032373",35.5334574998915,6.48346089349504,3.92788674749465,0.00121219386128864,0.00405026060362403
"ENSMUSG00000063087",98.1088192910306,-2.50856335765814,1.01524505016076,0.00121254083983415,0.00405055166534395
"ENSMUSG00000084133",94.703658619682,-3.18633679458691,1.41167628125519,0.0012131603019774,0.00405175265200809
"ENSMUSG00000006850",457.614003879638,-1.48901562746979,0.520949306579453,0.00121477723198353,0.00405565233199088
"ENSMUSG00000026980",696.10349221335,1.23478473377905,0.415944967990848,0.00121975406054873,0.00407082077001381
"ENSMUSG00000047115",35.4599262043102,6.47633473146269,3.93021308408432,0.00121991427578973,0.00407082077001381
"ENSMUSG00000090258",540.413519887003,-1.6004036066354,0.569398386893677,0.00122240953957648,0.00407740156074868
"ENSMUSG00000062007",57.8926582626913,4.55820331988554,2.19723497935527,0.00122309584706464,0.00407881792216444
"ENSMUSG00000078894",358.368609165943,1.75500588586044,0.634734286590258,0.00122640276976249,0.00408897111706694
"ENSMUSG00000054435",715.570353074589,-1.10001717092379,0.364941641667481,0.00122679668114129,0.00408940972389848
"ENSMUSG00000069743",234.700652528329,3.75141859062685,1.79682917379512,0.00122746456399393,0.00409076120568172
"ENSMUSG00000079110",35.4284519629472,6.47141415985127,3.93417975164943,0.00122852689454838,0.00409342640130943
"ENSMUSG00000025464",234.331584253157,1.8120421838916,0.661226486032265,0.00123129527569321,0.00410177376837573
"ENSMUSG00000005882",368.378449703867,2.50890050857103,1.01021362275119,0.00123289483550996,0.00410534753281217
"ENSMUSG00000102466",133.027503020876,3.89103744662547,1.89217490440977,0.00123406761763167,0.00410837504400358
"ENSMUSG00000039109",1629.63935450216,-1.67313100133094,0.602695630318621,0.00123700423797559,0.0041163930523752
"ENSMUSG00000035107",207.157509978952,-2.00370183728,0.757099442134736,0.00124560751140639,0.00414413751980607
"ENSMUSG00000026470",686.394690299567,1.90169950286639,0.701965137821583,0.0012461842569794,0.00414517157779299
"ENSMUSG00000032892",135.786786740456,2.62417989342907,1.07867679272742,0.00124800578163592,0.00414945949623699
"ENSMUSG00000030410",549.103881140905,-1.29553058522696,0.442114894681259,0.00124891389630686,0.00415070808139338
"ENSMUSG00000058997",846.406869074287,1.698889146506,0.61062955834026,0.00124953396792485,0.00415188359796304
"ENSMUSG00000036469",252.583321539679,-1.85875765665323,0.688332332156837,0.00125698795008404,0.00417576112062231
"ENSMUSG00000037295",1163.81684465832,-1.03195203075201,0.3404392293544,0.00125859782022648,0.00417932770001495
"ENSMUSG00000073274",660.883964158032,1.32974702629833,0.453991953202715,0.00125993937524603,0.00418289138273905
"ENSMUSG00000064945",193.516344654388,4.3735667874469,2.32115619660721,0.00126421720785491,0.0041944132862568
"ENSMUSG00000074497",310.294329493318,2.02455675825365,0.765184838600193,0.0012641784991128,0.0041944132862568
"ENSMUSG00000103358",35.5072746649562,6.45163224900483,3.95656342369529,0.00126400035578773,0.0041944132862568
"ENSMUSG00000009108",35.1985981149548,6.44181643880639,3.95476063144746,0.00127624152829171,0.00423039312562682
"ENSMUSG00000030079",2173.50291466949,1.39032570711191,0.477789115894135,0.00127641873803958,0.00423039312562682
"ENSMUSG00000045294",1004.62925830426,1.10434198934204,0.366997828108919,0.00127619275257833,0.00423039312562682
"ENSMUSG00000045362",407.492270775714,2.76510459266804,1.15379876997583,0.00127729700947596,0.00423240401503015
"ENSMUSG00000041797",176.147139922292,-2.50376591804987,1.02624415288566,0.00128572725281752,0.00425852755836522
"ENSMUSG00000031109",467.222428988037,1.43922364352468,0.501323030094086,0.00129180399378342,0.00427727428798938
"ENSMUSG00000034108",363.860432416298,-1.44548807963219,0.50553491191187,0.00129198911836295,0.00427727428798938
"ENSMUSG00000102615",49.589936365363,3.81807056815018,1.74104410962681,0.00129221047168422,0.00427727428798938
"ENSMUSG00000025894",631.199711402657,1.3211111876221,0.452718326938074,0.00130194048689888,0.00430673734492633
"ENSMUSG00000004508",767.010823412794,1.26422745363392,0.430108647117919,0.00130507309324497,0.00431526820203845
"ENSMUSG00000090035",464.070258265974,1.67726903969015,0.604103215946278,0.00130767626608879,0.00432295863404579
"ENSMUSG00000024142",573.331169719453,-1.1970164720928,0.405037927335387,0.0013109714985994,0.0043320145746595
"ENSMUSG00000033417",1689.21868729757,1.0111354524161,0.333986708265206,0.00131344055391004,0.00433925347897326
"ENSMUSG00000022300",1252.20631495529,1.18463874744539,0.398570835299378,0.00132022172866599,0.00435980849252475
"ENSMUSG00000032178",2471.37557506432,1.03971526645714,0.343081423096251,0.00132371773032544,0.00437042750743118
"ENSMUSG00000034486",35.2681608557153,6.41775968364617,3.98673886147898,0.00132860853108619,0.00438564616138087
"ENSMUSG00000073775",333.145064228497,1.76925584543007,0.647705324626063,0.00133426360057559,0.00440338063564932
"ENSMUSG00000025269",611.178517946959,-1.46238188904284,0.515336182314603,0.00133545561439358,0.00440638159643369
"ENSMUSG00000028890",1206.12703441739,-1.07575753260943,0.359165168254918,0.00133813139014195,0.00441427597421008
"ENSMUSG00000036334",42.6907514116799,5.31937231305158,2.36299166997301,0.00134072156517359,0.00442188468818467
"ENSMUSG00000026304",34.9084414874503,6.39514230344145,3.98866559127739,0.00135086886844154,0.00445440936162434
"ENSMUSG00000028015",427.492285690568,2.14995869437033,0.835972876672489,0.00135137580314856,0.00445513846101451
"ENSMUSG00000027583",480.906377071318,-2.41718944848777,0.985608552968294,0.00136145715837143,0.00448647626374957
"ENSMUSG00000022074",43.6493292530011,5.02998311206069,2.37814480255559,0.00136227216765578,0.00448821312138039
"ENSMUSG00000034271",333.503949027811,1.91837798175355,0.721111492774083,0.00136452052698591,0.00449467063696732
"ENSMUSG00000057886",698.793380757244,1.17469312862569,0.396502292697286,0.00136635250343224,0.00449975416670151
"ENSMUSG00000044626",48.8175246450788,-3.56580151947913,1.69945695787249,0.0013682455401383,0.00450408516032433
"ENSMUSG00000014547",261.780661417903,1.90484496421757,0.713960880988422,0.00137448342517106,0.00452366409377983
"ENSMUSG00000031995",218.352421633323,3.7130720713654,1.82563978529372,0.00137797133538627,0.00453322904277454
"ENSMUSG00000103779",242.671726262631,2.03448672318952,0.778067313512942,0.00138819073763083,0.00456395887522712
"ENSMUSG00000034321",302.109749666145,1.5549792586245,0.554317311363057,0.00139080163113172,0.00457157845306835
"ENSMUSG00000092250",35.700362865158,6.39433101498005,4.04143870736187,0.00140026664278299,0.00460171962071654
"ENSMUSG00000093483",118.345893999663,-2.62271911834451,1.10462617533476,0.0014120155946066,0.00463680229304747
"ENSMUSG00000043964",389.916353136348,1.43338472170946,0.504396628556385,0.00141251213042742,0.00463707383676751
"ENSMUSG00000011658",331.28842757578,1.54517553425702,0.550692082656959,0.00141426714418666,0.00464185764928141
"ENSMUSG00000059975",256.41552711012,1.7032005838283,0.623033914542299,0.00141464918261987,0.00464213406515705
"ENSMUSG00000046916",800.383680651294,5.14169808665761,4.02230912855822,0.00142446979841925,0.00467337628877307
"ENSMUSG00000053080",243.316691982832,3.68544085527976,1.82232715424078,0.00142514021570776,0.00467459186494884
"ENSMUSG00000031753",1161.90806813806,-1.13305117305867,0.383342617811748,0.00142948832396336,0.00468688146941878
"ENSMUSG00000093938",1105.89617928384,1.11596552049645,0.377327889334699,0.00143049187870942,0.00468918547075578
"ENSMUSG00000103738",36.5250813358356,6.40137095409883,4.08635825624596,0.00143293456732069,0.00469620502540531
"ENSMUSG00000034614",621.380125401181,2.33557758008807,0.938367297360758,0.0014340987949618,0.00469804495945135
"ENSMUSG00000004631",154.50669974271,3.7667843788854,1.88541304344732,0.00143492710979114,0.00469977072080574
"ENSMUSG00000037376",753.623182685243,1.31507320686449,0.455266299649134,0.00143780597388334,0.00470738915169169
"ENSMUSG00000040283",221.277896003276,1.81692803025878,0.678532235369618,0.00143785717272112,0.00470738915169169
"ENSMUSG00000004393",413.07532729905,1.94591807942595,0.739025020910371,0.00143935578699759,0.00471130589078779
"ENSMUSG00000019732",34.4172595501025,6.33713297534058,4.02541342420291,0.00144147619326723,0.00471725581029945
"ENSMUSG00000035242",2689.24830006482,-1.2142505791386,0.414026399405592,0.00144469443622477,0.00472679516738781
"ENSMUSG00000092746",14020.7915948577,-3.95349938842125,2.18378094380804,0.00145426766808311,0.00475711860281457
"ENSMUSG00000030835",1237.44181165956,1.26253391965074,0.434751048651161,0.00145808672515889,0.00476761019195544
"ENSMUSG00000025086",440.706643763091,1.80408483235926,0.672821671683306,0.00146780657644463,0.00479838529929583
"ENSMUSG00000020277",1068.47553917327,1.4567442749328,0.516220314865943,0.00146893600918984,0.00480107057564313
"ENSMUSG00000042810",239.476268938867,1.90246376862889,0.723254828799373,0.00147187807626381,0.00480967789826498
"ENSMUSG00000102808",35.8146283633508,6.3618616918593,4.08911455331302,0.00147419118155147,0.00481622677569542
"ENSMUSG00000054792",373.000897393484,1.88067951536184,0.710330447976529,0.00147564958830437,0.00481956661118622
"ENSMUSG00000085589",36.1518592542981,6.36218711203307,4.10202965420596,0.00147583187497221,0.00481956661118622
"ENSMUSG00000026648",913.573887673872,-1.29829687013815,0.451444758094668,0.00147739047604872,0.00482364586304386
"ENSMUSG00000028914",634.797724120964,-1.290856988944,0.447301355967513,0.00147913147047134,0.00482730783715176
"ENSMUSG00000027999",463.991695602716,-1.52491659221574,0.548718404771149,0.00148021065370683,0.00482981860149223
"ENSMUSG00000052310",799.895986701813,1.91636313206648,0.725808021602325,0.00148459372833859,0.00484209299929139
"ENSMUSG00000033355",377.123048853597,1.73847496228393,0.642995116543265,0.001487473221503,0.00484945515657128
"ENSMUSG00000003283",717.319900985699,-1.72623686347534,0.641690625538567,0.00148916479697514,0.00485395476588278
"ENSMUSG00000067344",87.2199764778132,3.10290365643148,1.37888630442653,0.00149126906956622,0.00485979740483561
"ENSMUSG00000040006",880.057778903358,-1.02456835562027,0.34346488910925,0.00149795003418187,0.00488054916028279
"ENSMUSG00000006463",722.90472231402,-1.49399028623822,0.535713684814402,0.0015009692530332,0.00488936421045527
"ENSMUSG00000025782",815.328440252268,-1.10216692594474,0.373500940015915,0.00150278752308465,0.00489426433813631
"ENSMUSG00000065725",1698.77121406457,-2.30963507391342,0.943807356225932,0.00150423690570008,0.00489796128037333
"ENSMUSG00000020605",133.594387396183,2.22478627030637,0.884812620034554,0.0015076717384029,0.00490809119948429
"ENSMUSG00000039210",683.092417018452,1.27646209120788,0.442650469303941,0.00150797772209728,0.00490809119948429
"ENSMUSG00000020472",516.259830907366,1.7012117287226,0.624995648031417,0.0015185601955848,0.00494150266567439
"ENSMUSG00000079499",219.747665014623,2.84237918445939,1.2358304336803,0.00151915736250813,0.00494241407000923
"ENSMUSG00000032002",793.764951433311,1.08112190725428,0.364879381984462,0.0015226966476052,0.00495186159946218
"ENSMUSG00000039716",34.9163785970918,6.30919117117766,4.09012869217828,0.00152409797936373,0.00495526345365428
"ENSMUSG00000039747",652.65910910964,1.26430544282319,0.438574058031055,0.00152437853726004,0.00495526345365428
"ENSMUSG00000026679",34.1257800709911,6.28637563991145,4.06659476588586,0.00152900696842073,0.00496823673478714
"ENSMUSG00000027430",436.556620652878,2.07025581180721,0.810433761684369,0.00153080574100821,0.00497304482807314
